Gene_ID	Annotation	Gene length (bp)	No. of Unique hits	Normalize Unique hits (hits/bp)	Total number of reads	Pvalue (Essential)	Adj. Pvalue (Essential)	FWER (Essential)	Pvalue (Improved fitness)	Adj. Pvalue (Improved fitness)	FWER (Improved fitness)	Ess538
MPAO1_00855	LysR family transcriptional regulator	939	0.0	0.0	0.0	0.9284108523272934	1.0	1.0	0.07158914767270663	0.11566822705337261	1.0	Ess538
MPAO1_00860	hypothetical protein	186	0.0	0.0	0.0	0.986409864657336	1.0	1.0	0.013590135342663956	0.20430387607206837	1.0	Ess538
MPAO1_00865	hypothetical protein	216	0.0	0.0	0.0	0.9711042878236417	1.0	1.0	0.028895712176358335	0.15030884617047283	1.0	Ess538
MPAO1_00870	OprD family porin	1335	0.0	0.0	0.0	0.9015837595570363	1.0	1.0	0.09841624044296371	0.124379845479196	1.0	Ess538
MPAO1_00875	AraC family transcriptional regulator	798	0.0	0.0	0.0	0.9523058514368519	1.0	1.0	0.04769414856314813	0.12279728657651542	1.0	Ess538
MPAO1_00880	gamma-glutamyltransferase family protein	1617	0.0	0.0	0.0	0.8893311142419085	1.0	1.0	0.11066888575809153	0.13131039775657286	1.0	Ess538
MPAO1_00885	hypothetical protein	837	0.0	0.0	0.0	0.9302274485163353	1.0	1.0	0.06977255148366468	0.11543007532253897	1.0	Ess538
MPAO1_00890	purine permease	1407	0.0	0.0	0.0	0.8998231002426658	1.0	1.0	0.10017689975733424	0.12549868217681387	1.0	Ess538
MPAO1_00895	TetR family transcriptional regulator	666	0.0	0.0	0.0	0.9412019137195158	1.0	1.0	0.05879808628048422	0.11656497509500378	1.0	Ess538
MPAO1_00900	YigZ family protein	591	0.0	0.0	0.0	0.9768158487242262	1.0	1.0	0.02318415127577378	0.17034555149874783	1.0	Ess538
MPAO1_00905	GGDEF domain-containing protein	708	0.0	0.0	0.0	0.9467376034671159	1.0	1.0	0.053262396532884115	0.11827592248594364	1.0	Ess538
MPAO1_00910	DUF1987 domain-containing protein	381	0.0	0.0	0.0	0.9730044210933041	1.0	1.0	0.026995578906695905	0.15648916451041275	1.0	Ess538
MPAO1_00915	hypothetical protein	543	0.0	0.0	0.0	0.9541692023188304	1.0	1.0	0.0458307976811696	0.1243736974930355	1.0	Ess538
MPAO1_00920	HAMP domain-containing protein	1992	1.0	5.580357142857143E-4	13.0	0.9920246469286684	1.0	1.0	0.00797535307133157	0.18902873126325392	1.0	Ess538
MPAO1_00925	chemotaxis response regulator protein-glutamate methylesterase	1050	0.0	0.0	0.0	0.9393638860282142	1.0	1.0	0.06063611397178581	0.11572047984615487	1.0	Ess538
MPAO1_00930	chemoreceptor glutamine deamidase CheD	603	0.0	0.0	0.0	0.9485900591101858	1.0	1.0	0.05140994088981421	0.11915916110028704	1.0	Ess538
MPAO1_00935	Chemotaxis protein methyltransferase 2	843	0.0	0.0	0.0	0.9356985918221729	1.0	1.0	0.06430140817782715	0.11579769524181004	1.0	Ess538
MPAO1_00940	methyl-accepting chemotaxis protein	2040	0.0	0.0	0.0	0.8841310872087563	1.0	1.0	0.11586891279124367	0.13446741745052918	1.0	Ess538
MPAO1_00945	chemotaxis protein CheW	486	0.0	0.0	0.0	0.9448887653950678	1.0	1.0	0.05511123460493217	0.11766939230213995	1.0	Ess538
MPAO1_00950	chemotaxis protein CheA	1920	0.0	0.0	0.0	0.8963120898186578	1.0	1.0	0.10368791018134216	0.12737252581942093	1.0	Ess538
MPAO1_00955	response regulator	366	0.0	0.0	0.0	0.9711042878236417	1.0	1.0	0.028895712176358335	0.15030884617047283	1.0	Ess538
MPAO1_00960	methyl-accepting chemotaxis protein	1173	0.0	0.0	0.0	0.92659780368108	1.0	1.0	0.07340219631891998	0.11573447155649454	1.0	Ess538
MPAO1_00965	LysR family transcriptional regulator	933	0.0	0.0	0.0	0.9356985918221729	1.0	1.0	0.06430140817782715	0.11579769524181004	1.0	Ess538
MPAO1_00970	3-oxoacyl-ACP reductase FabG	753	1.0	0.0014771048744460858	140.0	0.9986063614730742	1.0	1.0	0.0013936385269257556	0.10113342297863694	1.0	Ess538
MPAO1_00975	arylsulfatase	1611	0.0	0.0	0.0	0.898065879234707	1.0	1.0	0.10193412076529296	0.1261407919701878	1.0	Ess538
MPAO1_00980	ABC transporter ATP-binding protein	840	0.0	0.0	0.0	0.9523058514368519	1.0	1.0	0.04769414856314813	0.12279728657651542	1.0	Ess538
MPAO1_00985	ABC transporter permease	1617	0.0	0.0	0.0	0.9157936231905675	1.0	1.0	0.08420637680943255	0.11801742558079269	1.0	Ess538
MPAO1_00990	ABC transporter	1062	0.0	0.0	0.0	0.9338713113020085	1.0	1.0	0.06612868869799149	0.11572028346733967	1.0	Ess538
MPAO1_00995	TauD/TfdA family dioxygenase	816	0.0	0.0	0.0	0.9597811593216358	1.0	1.0	0.04021884067836423	0.13032323346605565	1.0	Ess538
MPAO1_01000	AEC family transporter	882	0.0	0.0	0.0	0.9247882956498706	1.0	1.0	0.07521170435012936	0.1153390029141822	1.0	Ess538
MPAO1_01005	outer membrane porin, OprD family	1359	0.0	0.0	0.0	0.9086609146290555	1.0	1.0	0.09133908537094448	0.12081258861620425	1.0	Ess538
MPAO1_01010	phosphatase PAP2 family protein	726	0.0	0.0	0.0	0.9673151460729708	1.0	1.0	0.032684853927029245	0.13962323501677174	1.0	Ess538
MPAO1_01015	LysR family transcriptional regulator	918	0.0	0.0	0.0	0.9393638860282142	1.0	1.0	0.06063611397178581	0.11572047984615487	1.0	Ess538
MPAO1_01025	TonB-dependent receptor	2373	0.0	0.0	0.0	0.8569068036191395	1.0	1.0	0.1430931963808605	0.15413263850590028	1.0	Ess538
MPAO1_01030	TauD/TfdA family dioxygenase	903	0.0	0.0	0.0	0.9541692023188304	1.0	1.0	0.0458307976811696	0.1243736974930355	1.0	Ess538
MPAO1_01035	TauD/TfdA family dioxygenase	900	0.0	0.0	0.0	0.9448887653950678	1.0	1.0	0.05511123460493217	0.11766939230213995	1.0	Ess538
MPAO1_01040	Re/Si-specific NAD(P)(+) transhydrogenase subunit alpha	1119	0.0	0.0	0.0	0.9284108523272934	1.0	1.0	0.07158914767270663	0.11566822705337261	1.0	Ess538
MPAO1_01045	NAD(P) transhydrogenase subunit alpha	309	0.0	0.0	0.0	0.9673151460729708	1.0	1.0	0.032684853927029245	0.13962323501677174	1.0	Ess538
MPAO1_01050	NAD(P)(+) transhydrogenase (Re/Si-specific) subunit beta	1437	0.0	0.0	0.0	0.8824045103740278	1.0	1.0	0.11759548962597222	0.1354814363036975	1.0	Ess538
MPAO1_01055	protein tonB2	813	0.0	0.0	0.0	0.9787271576492997	1.0	1.0	0.02127284235070026	0.17711298489719002	1.0	Ess538
MPAO1_01060	MotA/TolQ/ExbB proton channel family protein	720	0.0	0.0	0.0	0.9673151460729708	1.0	1.0	0.032684853927029245	0.13962323501677174	1.0	Ess538
MPAO1_01065	biopolymer transporter ExbD	402	0.0	0.0	0.0	0.9730044210933041	1.0	1.0	0.026995578906695905	0.15648916451041275	1.0	Ess538
MPAO1_01070	DUF3079 domain-containing protein	213	0.0	0.0	0.0	0.9787271576492997	1.0	1.0	0.02127284235070026	0.17711298489719002	1.0	Ess538
MPAO1_01075	alpha/beta hydrolase	582	0.0	0.0	0.0	0.9730044210933041	1.0	1.0	0.026995578906695905	0.15648916451041275	1.0	Ess538
MPAO1_01080	amidase	1458	0.0	0.0	0.0	0.8893311142419085	1.0	1.0	0.11066888575809153	0.13131039775657286	1.0	Ess538
MPAO1_01085	extracellular solute-binding protein	1035	0.0	0.0	0.0	0.9284108523272934	1.0	1.0	0.07158914767270663	0.11566822705337261	1.0	Ess538
MPAO1_01090	ABC transporter permease	810	0.0	0.0	0.0	0.9393638860282142	1.0	1.0	0.06063611397178581	0.11572047984615487	1.0	Ess538
MPAO1_01095	ABC transporter permease	921	0.0	0.0	0.0	0.9193809461707948	1.0	1.0	0.0806190538292052	0.11677644120455105	1.0	Ess538
MPAO1_01100	spermidine/putrescine import ATP-binding protein PotA 1	1113	0.0	0.0	0.0	0.9302274485163353	1.0	1.0	0.06977255148366468	0.11543007532253897	1.0	Ess538
MPAO1_01105	LysR family transcriptional regulator	894	0.0	0.0	0.0	0.9485900591101858	1.0	1.0	0.05140994088981421	0.11915916110028704	1.0	Ess538
MPAO1_01110	malonate decarboxylase subunit alpha	1665	0.0	0.0	0.0	0.8704125136510676	1.0	1.0	0.12958748634893236	0.14374697957332033	1.0	Ess538
MPAO1_01115	triphosphoribosyl-dephospho-CoA synthase	882	0.0	0.0	0.0	0.9504461394026802	1.0	1.0	0.04955386059731981	0.12126460973815398	1.0	Ess538
MPAO1_01120	malonate decarboxylase ACP	300	0.0	0.0	0.0	0.988339945931675	1.0	1.0	0.011660054068325043	0.2196724288897904	1.0	Ess538
MPAO1_01125	biotin-independent malonate decarboxylase subunit beta	864	0.0	0.0	0.0	0.9393638860282142	1.0	1.0	0.06063611397178581	0.11572047984615487	1.0	Ess538
MPAO1_01130	biotin-independent malonate decarboxylase subunit gamma	807	0.0	0.0	0.0	0.9467376034671159	1.0	1.0	0.053262396532884115	0.11827592248594364	1.0	Ess538
MPAO1_01135	malonate decarboxylase holo-ACP synthase	693	0.0	0.0	0.0	0.969207865232332	1.0	1.0	0.030792134767667956	0.14422005431422488	1.0	Ess538
MPAO1_01140	malonate decarboxylase subunit epsilon	933	0.0	0.0	0.0	0.9579068491202771	1.0	1.0	0.042093150879722874	0.12740656069568024	1.0	Ess538
MPAO1_01145	malonate transporter subunit MadL	405	0.0	0.0	0.0	0.969207865232332	1.0	1.0	0.030792134767667956	0.14422005431422488	1.0	Ess538
MPAO1_01150	malonate transporter subunit MadM	765	0.0	0.0	0.0	0.9320475991895862	1.0	1.0	0.06795240081041376	0.11567454733959226	1.0	Ess538
MPAO1_01155	LysR family transcriptional regulator	930	0.0	0.0	0.0	0.9375294477322854	1.0	1.0	0.062470552267714585	0.11598291415970509	1.0	Ess538
MPAO1_01160	LysR family transcriptional regulator	921	0.0	0.0	0.0	0.9375294477322854	1.0	1.0	0.062470552267714585	0.11598291415970509	1.0	Ess538
MPAO1_01165	hypothetical protein	186	0.0	0.0	0.0	0.988339945931675	1.0	1.0	0.011660054068325043	0.2196724288897904	1.0	Ess538
MPAO1_01170	aldehyde dehydrogenase	1491	0.0	0.0	0.0	0.9175855315915373	1.0	1.0	0.08241446840846267	0.11729594317310983	1.0	Ess538
MPAO1_01175	APC family permease	1434	0.0	0.0	0.0	0.8824045103740278	1.0	1.0	0.11759548962597222	0.1354814363036975	1.0	Ess538
MPAO1_01180	aspartate aminotransferase family protein	1383	0.0	0.0	0.0	0.898065879234707	1.0	1.0	0.10193412076529296	0.1261407919701878	1.0	Ess538
MPAO1_01185	ABC transporter substrate-binding protein	1059	0.0	0.0	0.0	0.9430435378294623	1.0	1.0	0.056956462170537736	0.11693680916465972	1.0	Ess538
MPAO1_01190	dihydrodipicolinate synthase family protein	882	0.0	0.0	0.0	0.9430435378294623	1.0	1.0	0.056956462170537736	0.11693680916465972	1.0	Ess538
MPAO1_01195	aldolase	783	0.0	0.0	0.0	0.9284108523272934	1.0	1.0	0.07158914767270663	0.11566822705337261	1.0	Ess538
MPAO1_01200	helix-turn-helix domain-containing protein	540	0.0	0.0	0.0	0.969207865232332	1.0	1.0	0.030792134767667956	0.14422005431422488	1.0	Ess538
MPAO1_01205	CoA transferase subunit A	852	0.0	0.0	0.0	0.9467376034671159	1.0	1.0	0.053262396532884115	0.11827592248594364	1.0	Ess538
MPAO1_01210	CoA-transferase subunit beta	783	0.0	0.0	0.0	0.9541692023188304	1.0	1.0	0.0458307976811696	0.1243736974930355	1.0	Ess538
MPAO1_01215	beta-ketoadipyl CoA thiolase	1206	0.0	0.0	0.0	0.9356985918221729	1.0	1.0	0.06430140817782715	0.11579769524181004	1.0	Ess538
MPAO1_01220	MFS transporter	1299	0.0	0.0	0.0	0.8858610423892789	1.0	1.0	0.11413895761072113	0.1332490154589511	1.0	Ess538
MPAO1_01225	3-carboxy-cis,cis-muconate cycloisomerase	1380	0.0	0.0	0.0	0.9485900591101858	1.0	1.0	0.05140994088981421	0.11915916110028704	1.0	Ess538
MPAO1_01230	3-oxoadipate enol-lactonase	792	0.0	0.0	0.0	0.9523058514368519	1.0	1.0	0.04769414856314813	0.12279728657651542	1.0	Ess538
MPAO1_01235	4-carboxymuconolactone decarboxylase	402	0.0	0.0	0.0	0.965426123113305	1.0	1.0	0.034573876886695	0.1362099519705048	1.0	Ess538
MPAO1_01240	LysR family transcriptional regulator	942	0.0	0.0	0.0	0.9412019137195158	1.0	1.0	0.05879808628048422	0.11656497509500378	1.0	Ess538
MPAO1_01245	nucleoside-binding protein	834	0.0	0.0	0.0	0.9338713113020085	1.0	1.0	0.06612868869799149	0.11572028346733967	1.0	Ess538
MPAO1_01250	4-hydroxybenzoate transporter PcaK	1347	0.0	0.0	0.0	0.8998231002426658	1.0	1.0	0.10017689975733424	0.12549868217681387	1.0	Ess538
MPAO1_01255	IclR family transcriptional regulator	780	0.0	0.0	0.0	0.9523058514368519	1.0	1.0	0.04769414856314813	0.12279728657651542	1.0	Ess538
MPAO1_01260	gfo/Idh/MocA family oxidoreductase	1044	0.0	0.0	0.0	0.9393638860282142	1.0	1.0	0.06063611397178581	0.11572047984615487	1.0	Ess538
MPAO1_01265	sugar phosphate isomerase/epimerase	816	0.0	0.0	0.0	0.9523058514368519	1.0	1.0	0.04769414856314813	0.12279728657651542	1.0	Ess538
MPAO1_01270	DMT family transporter	879	0.0	0.0	0.0	0.9393638860282142	1.0	1.0	0.06063611397178581	0.11572047984615487	1.0	Ess538
MPAO1_01275	outer membrane porin, OprD family	1266	0.0	0.0	0.0	0.9157936231905675	1.0	1.0	0.08420637680943255	0.11801742558079269	1.0	Ess538
MPAO1_01280	MFS transporter	1326	1.0	8.375209380234506E-4	13.0	0.9933281308605608	1.0	1.0	0.006671869139439179	0.1970715919679573	1.0	Ess538
MPAO1_01285	4-hydroxyphenylpyruvate dioxygenase	1905	0.0	0.0	0.0	0.898065879234707	1.0	1.0	0.10193412076529296	0.1261407919701878	1.0	Ess538
MPAO1_01290	TetR/AcrR family transcriptional regulator	669	0.0	0.0	0.0	0.9320475991895862	1.0	1.0	0.06795240081041376	0.11567454733959226	1.0	Ess538
MPAO1_01295	shikimate dehydrogenase	855	0.0	0.0	0.0	0.9579068491202771	1.0	1.0	0.042093150879722874	0.12740656069568024	1.0	Ess538
MPAO1_01300	3-dehydroquinate dehydratase 2	447	0.0	0.0	0.0	0.9768158487242262	1.0	1.0	0.02318415127577378	0.17034555149874783	1.0	Ess538
MPAO1_01305	DHA2 family efflux MFS transporter permease subunit	1506	0.0	0.0	0.0	0.8893311142419085	1.0	1.0	0.11066888575809153	0.13131039775657286	1.0	Ess538
MPAO1_01310	4-hydroxybenzoate 3-monooxygenase	1185	0.0	0.0	0.0	0.9175855315915373	1.0	1.0	0.08241446840846267	0.11729594317310983	1.0	Ess538
MPAO1_01315	helix-turn-helix domain-containing protein	867	0.0	0.0	0.0	0.9320475991895862	1.0	1.0	0.06795240081041376	0.11567454733959226	1.0	Ess538
MPAO1_01320	GNAT family N-acetyltransferase	447	1.0	0.0024813895781637717	539.0	0.9994285363872897	1.0	1.0	5.714636127103212E-4	0.0633785493492692	1.0	Ess538
MPAO1_01325	CBS domain-containing protein	435	0.0	0.0	0.0	0.9616591369346369	1.0	1.0	0.03834086306536311	0.13280353158409214	1.0	Ess538
MPAO1_01330	suppressor of fused domain protein	642	0.0	0.0	0.0	0.9375294477322854	1.0	1.0	0.062470552267714585	0.11598291415970509	1.0	Ess538
MPAO1_01335	hypothetical protein	288	0.0	0.0	0.0	0.9844835525453597	1.0	1.0	0.015516447454640314	0.19446839688353043	1.0	Ess538
MPAO1_01340	MarR family transcriptional regulator	477	0.0	0.0	0.0	0.9787271576492997	1.0	1.0	0.02127284235070026	0.17711298489719002	1.0	Ess538
MPAO1_01345	UbiD family decarboxylase	1491	0.0	0.0	0.0	0.8875943825259125	1.0	1.0	0.1124056174740875	0.13227632022276004	1.0	Ess538
MPAO1_01350	DUF1275 domain-containing protein	687	0.0	0.0	0.0	0.9616591369346369	1.0	1.0	0.03834086306536311	0.13280353158409214	1.0	Ess538
MPAO1_01355	hypothetical protein	933	0.0	0.0	0.0	0.914005214120839	1.0	1.0	0.08599478587916098	0.11874027516976937	1.0	Ess538
MPAO1_01365	DUF2875 domain-containing protein	1443	0.0	0.0	0.0	0.8670162600899047	1.0	1.0	0.13298373991009527	0.14624479386184094	1.0	Ess538
MPAO1_01370	DUF3274 domain-containing protein	2151	1.0	5.167958656330749E-4	170.0	0.9797743511764466	1.0	1.0	0.020225648823553377	0.16863314012035	1.0	Ess538
MPAO1_01375	hypothetical protein	498	0.0	0.0	0.0	0.9616591369346369	1.0	1.0	0.03834086306536311	0.13280353158409214	1.0	Ess538
MPAO1_01380	type VI secretion system tip protein VgrG	3060	0.0	0.0	0.0	0.7801612591148995	1.0	1.0	0.21983874088510047	0.2228720453471232	1.0	Ess538
MPAO1_01385	type VI secretion system tube protein Hcp	519	0.0	0.0	0.0	0.965426123113305	1.0	1.0	0.034573876886695	0.1362099519705048	1.0	Ess538
MPAO1_01390	tRNA-Arg	77	0.0	0.0	0.0	0.988339945931675	1.0	1.0	0.011660054068325043	0.2196724288897904	1.0	Ess538
MPAO1_01395	hypothetical protein	417	0.0	0.0	0.0	0.9768158487242262	1.0	1.0	0.02318415127577378	0.17034555149874783	1.0	Ess538
MPAO1_01400	NAD-dependent succinate-semialdehyde dehydrogenase	1452	0.0	0.0	0.0	0.9051154200287381	1.0	1.0	0.09488457997126187	0.12276723774401876	1.0	Ess538
MPAO1_01405	hypothetical protein	231	0.0	0.0	0.0	0.986409864657336	1.0	1.0	0.013590135342663956	0.20430387607206837	1.0	Ess538
MPAO1_01410	5-aminovalerate aminotransferase DavT	1281	1.0	8.673026886383347E-4	292.0	0.9948987032186746	1.0	1.0	0.005101296781325426	0.1897811549407016	1.0	Ess538
MPAO1_01415	response regulator	165	0.0	0.0	0.0	0.9922114454819394	1.0	1.0	0.0077885545180605975	0.21800534979600092	1.0	Ess538
MPAO1_01420	response regulator	1200	0.0	0.0	0.0	0.9467376034671159	1.0	1.0	0.053262396532884115	0.11827592248594364	1.0	Ess538
MPAO1_01425	PLP-dependent aminotransferase family protein	1422	1.0	7.8125E-4	124.0	0.9971686168982444	1.0	1.0	0.002831383101755569	0.14472060758364552	1.0	Ess538
MPAO1_01430	carboxymuconolactone decarboxylase family protein	438	0.0	0.0	0.0	0.9768158487242262	1.0	1.0	0.02318415127577378	0.17034555149874783	1.0	Ess538
MPAO1_01435	cupin domain-containing protein	408	0.0	0.0	0.0	0.9749082723019024	1.0	1.0	0.025091727698097643	0.16460845469801108	1.0	Ess538
MPAO1_01440	antibiotic biosynthesis monooxygenase	285	0.0	0.0	0.0	0.9768158487242262	1.0	1.0	0.02318415127577378	0.17034555149874783	1.0	Ess538
MPAO1_01445	LysR family transcriptional regulator	933	0.0	0.0	0.0	0.9523058514368519	1.0	1.0	0.04769414856314813	0.12279728657651542	1.0	Ess538
MPAO1_01450	MFS transporter	1215	0.0	0.0	0.0	0.9338713113020085	1.0	1.0	0.06612868869799149	0.11572028346733967	1.0	Ess538
MPAO1_01455	hypothetical protein	771	0.0	0.0	0.0	0.9711042878236417	1.0	1.0	0.028895712176358335	0.15030884617047283	1.0	Ess538
MPAO1_01460	Crp/Fnr family transcriptional regulator	687	0.0	0.0	0.0	0.9541692023188304	1.0	1.0	0.0458307976811696	0.1243736974930355	1.0	Ess538
MPAO1_01465	DUF962 domain-containing protein	516	0.0	0.0	0.0	0.9597811593216358	1.0	1.0	0.04021884067836423	0.13032323346605565	1.0	Ess538
MPAO1_01470	peptidase	759	1.0	0.0014641288433382138	164.0	0.9987986522911406	1.0	1.0	0.0012013477088593794	0.09542597071183016	1.0	Ess538
MPAO1_01475	sulfite exporter TauE/SafE family protein	753	1.0	0.0014771048744460858	376.0	0.9995506266932865	1.0	1.0	4.493733067134631E-4	0.05390645503799461	1.0	Ess538
MPAO1_01480	transcriptional regulator	699	0.0	0.0	0.0	0.9749082723019024	1.0	1.0	0.025091727698097643	0.16460845469801108	1.0	Ess538
MPAO1_01485	sulfate/thiosulfate import ATP-binding protein CysA	990	0.0	0.0	0.0	0.9430435378294623	1.0	1.0	0.056956462170537736	0.11693680916465972	1.0	Ess538
MPAO1_01490	sulfate ABC transporter permease subunit CysW	870	1.0	0.0012787723785166241	105.0	0.9985050694844596	1.0	1.0	0.0014949305155403936	0.10716099476032237	1.0	Ess538
MPAO1_01495	sulfate ABC transporter permease subunit CysT	819	0.0	0.0	0.0	0.9175855315915373	1.0	1.0	0.08241446840846267	0.11729594317310983	1.0	Ess538
MPAO1_01500	sulfate ABC transporter substrate-binding protein	999	0.0	0.0	0.0	0.9467376034671159	1.0	1.0	0.053262396532884115	0.11827592248594364	1.0	Ess538
MPAO1_01505	DUF2292 domain-containing protein	183	0.0	0.0	0.0	0.988339945931675	1.0	1.0	0.011660054068325043	0.2196724288897904	1.0	Ess538
MPAO1_01510	EAL domain-containing protein	2283	0.0	0.0	0.0	0.8653231059732113	1.0	1.0	0.13467689402678873	0.1474996800986518	1.0	Ess538
MPAO1_01515	delta-9 fatty acid desaturase DesA	1179	0.0	0.0	0.0	0.8998231002426658	1.0	1.0	0.10017689975733424	0.12549868217681387	1.0	Ess538
MPAO1_01520	3-guanidinopropionate transporter	1386	0.0	0.0	0.0	0.8704125136510676	1.0	1.0	0.12958748634893236	0.14374697957332033	1.0	Ess538
MPAO1_01525	agmatinase	957	0.0	0.0	0.0	0.914005214120839	1.0	1.0	0.08599478587916098	0.11874027516976937	1.0	Ess538
MPAO1_01530	LysR family transcriptional regulator	963	0.0	0.0	0.0	0.9320475991895862	1.0	1.0	0.06795240081041376	0.11567454733959226	1.0	Ess538
MPAO1_01535	diguanylate cyclase	972	0.0	0.0	0.0	0.9448887653950678	1.0	1.0	0.05511123460493217	0.11766939230213995	1.0	Ess538
MPAO1_01540	OprD family porin	1383	0.0	0.0	0.0	0.9068864346808673	1.0	1.0	0.09311356531913273	0.12168108869405561	1.0	Ess538
MPAO1_01545	agmatine deiminase	1107	0.0	0.0	0.0	0.9229823213193694	1.0	1.0	0.07701767868063059	0.11604970912195503	1.0	Ess538
MPAO1_01550	N-carbamoylputrescine amidase	879	0.0	0.0	0.0	0.9175855315915373	1.0	1.0	0.08241446840846267	0.11729594317310983	1.0	Ess538
MPAO1_01555	TetR/AcrR family transcriptional regulator	666	0.0	0.0	0.0	0.9375294477322854	1.0	1.0	0.062470552267714585	0.11598291415970509	1.0	Ess538
MPAO1_01560	polyamine ABC transporter substrate-binding protein	1062	0.0	0.0	0.0	0.9193809461707948	1.0	1.0	0.0806190538292052	0.11677644120455105	1.0	Ess538
MPAO1_01565	glutamine synthetase	1377	0.0	0.0	0.0	0.8806813052876852	1.0	1.0	0.11931869471231482	0.13658330818286007	1.0	Ess538
MPAO1_01570	gamma-glutamyl-gamma-aminobutyrate hydrolase family protein	753	0.0	0.0	0.0	0.9247882956498706	1.0	1.0	0.07521170435012936	0.1153390029141822	1.0	Ess538
MPAO1_01575	glutamine synthetase	1359	0.0	0.0	0.0	0.8755318547379972	1.0	1.0	0.12446814526200278	0.1396761660653021	1.0	Ess538
MPAO1_01580	aspartate aminotransferase family protein	1371	0.0	0.0	0.0	0.8704125136510676	1.0	1.0	0.12958748634893236	0.14374697957332033	1.0	Ess538
MPAO1_01585	putrescine-binding periplasmic protein SpuD	1104	0.0	0.0	0.0	0.8998231002426658	1.0	1.0	0.10017689975733424	0.12549868217681387	1.0	Ess538
MPAO1_01590	spermidine-binding periplasmic protein SpuE	1098	1.0	0.0010121457489878543	98.0	0.9948987032186746	1.0	1.0	0.005101296781325426	0.1897811549407016	1.0	Ess538
MPAO1_01595	polyamine ABC transporter ATP-binding protein	1155	0.0	0.0	0.0	0.8910712441734776	1.0	1.0	0.1089287558265224	0.13040391583468405	1.0	Ess538
MPAO1_01600	ABC transporter permease subunit	882	0.0	0.0	0.0	0.8824045103740278	1.0	1.0	0.11759548962597222	0.1354814363036975	1.0	Ess538
MPAO1_01605	ABC transporter permease subunit	870	0.0	0.0	0.0	0.9229823213193694	1.0	1.0	0.07701767868063059	0.11604970912195503	1.0	Ess538
MPAO1_01610	penicillin acylase family protein	2388	0.0	0.0	0.0	0.8485723598735184	1.0	1.0	0.15142764012648158	0.1610442678964101	1.0	Ess538
MPAO1_01615	transcriptional regulator	150	0.0	0.0	0.0	0.9844835525453597	1.0	1.0	0.015516447454640314	0.19446839688353043	1.0	Ess538
MPAO1_01620	AraC family transcriptional regulator	1053	0.0	0.0	0.0	0.9302274485163353	1.0	1.0	0.06977255148366468	0.11543007532253897	1.0	Ess538
